x,y,Width,Height,Score,Label,Person,Image
463,210,1760,2740,0.37738,sign,Person5,Person5_6
2738,410,1760,1070,0.40531,cloudSign,Person5,Person5_7
2951,10,2116,1730,0.39216,pumpkinNotes,Person5,Person5_7
392,120,1796,1230,0.2897,redWhistle,Person5,Person5_7
89,1290,1707,610,0.28324,blueSunglasses,Person5,Person5_7
3449,10,1885,1210,0.27954,birdCall,Person5,Person5_8
1067,170,2063,1940,0.34444,canadaPencil,Person5,Person5_8
3343,1160,1280,840,0.34807,cloudSign,Person5,Person5_8
3751,30,498,1010,0.29417,pinkCandle,Person5,Person5_8
2969,10,2080,1330,0.32519,pumpkinNotes,Person5,Person5_8
2685,1310,1885,570,0.34937,blueSunglasses,Person5,Person5_8
3662,10,1387,1560,0.40676,stickerBox,Person5,Person5_8
3360,680,1263,950,0.36173,cloudSign,Person5,Person5_9
2720,10,2543,2060,0.37703,pumpkinNotes,Person5,Person5_9
2649,1430,1974,760,0.32491,blueSunglasses,Person5,Person5_9
2406,1021,659,681,0.47722,cloudSign,Person6,Person6_1
2971,953,1076,530,0.29706,eyeball,Person6,Person6_1
2568,885,336,658,0.30828,pinkCandle,Person6,Person6_1
1492,787,1896,1490,0.36042,pumpkinNotes,Person6,Person6_1
1707,431,1492,1218,0.42534,birdCall,Person6,Person6_10
1425,273,1506,1203,0.27277,cloudSign,Person6,Person6_10
1250,356,1828,1369,0.30741,pumpkinNotes,Person6,Person6_10
1465,628,1936,825,0.25167,redWhistle,Person6,Person6_10
1922,552,995,1021,0.34635,stickerBox,Person6,Person6_10
1801,507,1264,1029,0.34066,cloudSign,Person6,Person6_11
928,174,1224,779,0.71432,redWhistle,Person6,Person6_11
753,8,1654,1119,0.39187,cloudSign,Person6,Person6_12
1936,447,995,567,0.49634,eyeball,Person6,Person6_12
2016,1467,269,772,0.3234,pinkCandle,Person6,Person6_12
1439,61,2016,1286,0.26823,pumpkinNotes,Person6,Person6_12
1801,295,1250,840,0.83953,redWhistle,Person6,Person6_12
1600,567,1089,310,0.3121,blueSunglasses,Person6,Person6_12
14,167,1573,1732,0.25399,yellowBag,Person6,Person6_12
1815,1444,1264,832,0.26086,cloudSign,Person6,Person6_13
1721,1626,901,484,0.28974,eyeball,Person6,Person6_13
1143,515,350,741,0.33982,pinkCandle,Person6,Person6_13
431,8,1170,1928,0.4828,sign,Person6,Person6_13
834,764,2084,1203,0.38899,birdCall,Person6,Person6_14
1613,900,1062,953,0.29847,cloudSign,Person6,Person6_14
2232,326,982,469,0.55233,eyeball,Person6,Person6_14
1936,1021,404,688,0.34732,pinkCandle,Person6,Person6_14
1076,681,2124,1369,0.4656,pumpkinNotes,Person6,Person6_14
592,809,1398,794,0.60497,redWhistle,Person6,Person6_14
1143,673,928,1603,0.27434,sign,Person6,Person6_14
1237,696,1304,1361,0.49568,stickerBox,Person6,Person6_14
1519,484,2527,1384,0.26037,canadaPencil,Person6,Person6_15
619,1165,1963,1112,0.25822,cupcakePaper,Person6,Person6_15
861,855,834,416,0.3571,eyeball,Person6,Person6_15
3481,787,202,877,0.27253,pinkCandle,Person6,Person6_15
552,658,1425,1074,0.44004,redWhistle,Person6,Person6_15
2312,1233,1398,288,0.26128,blueSunglasses,Person6,Person6_15
1089,900,404,303,0.38095,lavenderDie,Person6,Person6_15
484,484,3360,1399,0.30754,canadaPencil,Person6,Person6_16
807,840,982,462,0.35719,eyeball,Person6,Person6_16
1371,620,1533,1187,0.25774,metalKey,Person6,Person6_16
1761,976,256,832,0.28687,pinkCandle,Person6,Person6_16
498,416,1586,1278,0.25129,trophy,Person6,Person6_16
1748,1066,1412,613,0.39064,blueSunglasses,Person6,Person6_16
605,454,1398,1225,0.35753,hairClip,Person6,Person6_16
1116,885,363,310,0.30959,lavenderDie,Person6,Person6_16
834,8,3213,1255,0.27717,yellowBag,Person6,Person6_16
2823,1376,914,900,0.30073,cloudSign,Person6,Person6_17
2984,1679,1062,598,0.30167,eyeball,Person6,Person6_17
726,930,592,885,0.52602,pinkCandle,Person6,Person6_17
726,8,1129,2095,0.47838,sign,Person6,Person6_17
2097,991,1842,1286,0.43671,birdCall,Person6,Person6_18
1654,560,982,583,0.30611,cloudSign,Person6,Person6_18
995,386,1197,696,0.4079,eyeball,Person6,Person6_18
1277,734,1197,295,0.32974,blueSunglasses,Person6,Person6_18
1600,484,1143,847,0.30103,hairClip,Person6,Person6_18
1465,1218,861,1059,0.25796,stickerBox,Person6,Person6_18
14,8,2460,1104,0.26779,yellowBag,Person6,Person6_18
2447,696,1600,1339,0.34843,birdCall,Person6,Person6_19
753,8,1667,1112,0.37386,cloudSign,Person6,Person6_19
1452,1573,310,583,0.30288,pinkCandle,Person6,Person6_19
2299,840,1748,1376,0.41498,pumpkinNotes,Person6,Person6_19
68,167,740,2064,0.55011,sign,Person6,Person6_19
2151,99,1156,968,0.46829,hairClip,Person6,Person6_19
767,8,2232,1029,0.30943,birdCall,Person6,Person6_2
1533,8,619,779,0.28678,cloudSign,Person6,Person6_2
1277,144,1143,530,0.30044,eyeball,Person6,Person6_2
2285,915,296,908,0.25262,pinkCandle,Person6,Person6_2
619,8,1922,1082,0.2752,pumpkinNotes,Person6,Person6_2
2594,1112,1358,840,0.78605,redWhistle,Person6,Person6_2
2702,431,1197,953,0.25224,hairClip,Person6,Person6_2
1748,152,1385,1142,0.36466,birdCall,Person6,Person6_20
767,1490,1035,688,0.28749,cloudSign,Person6,Person6_20
1936,8,995,643,0.30413,eyeball,Person6,Person6_20
592,643,2030,1633,0.32338,pumpkinNotes,Person6,Person6_20
2205,636,1035,1641,0.40709,sign,Person6,Person6_20
1721,8,1452,1225,0.37121,trophy,Person6,Person6_20
1869,8,1143,847,0.25739,hairClip,Person6,Person6_20
2245,1082,1546,885,0.30735,birdCall,Person6,Person6_21
2366,983,1291,1059,0.32228,cloudSign,Person6,Person6_21
2809,1399,1049,318,0.28417,eyeball,Person6,Person6_21
2594,1134,229,794,0.37173,pinkCandle,Person6,Person6_21
1076,8,1573,1104,0.55032,pumpkinNotes,Person6,Person6_21
2688,333,1210,749,0.28852,redWhistle,Person6,Person6_21
928,8,1896,1240,0.43684,trophy,Person6,Person6_21
1170,8,1412,1180,0.67832,yellowBalloon,Person6,Person6_21
2164,1376,1156,326,0.32696,blueSunglasses,Person6,Person6_21
2245,968,995,832,0.2678,hairClip,Person6,Person6_21
310,945,1949,1331,0.50154,yellowBag,Person6,Person6_21
1734,809,1452,1104,0.47683,birdCall,Person6,Person6_22
108,8,2393,1240,0.26585,canadaPencil,Person6,Person6_22
1949,704,982,976,0.29006,cloudSign,Person6,Person6_22
1936,930,1586,567,0.50787,eyeball,Person6,Person6_22
2635,1104,202,545,0.25276,pinkCandle,Person6,Person6_22
2124,983,1210,764,0.78085,redWhistle,Person6,Person6_22
14,817,1909,1460,0.2988,yellowBag,Person6,Person6_22
1506,522,1869,1369,0.54172,birdCall,Person6,Person6_23
1533,968,1224,1127,0.31698,cloudSign,Person6,Person6_23
1922,1263,1008,583,0.25845,eyeball,Person6,Person6_23
14,303,1560,1482,0.31242,pumpkinNotes,Person6,Person6_23
1264,885,1815,1331,0.36072,trophy,Person6,Person6_23
1533,1097,1815,552,0.34519,blueSunglasses,Person6,Person6_23
928,628,1855,1165,0.3162,cupcakePaper,Person6,Person6_24
1197,318,1896,1770,0.26509,pumpkinNotes,Person6,Person6_24
108,424,2379,1565,0.46126,yellowBag,Person6,Person6_24
619,1210,1358,1066,0.41202,birdCall,Person6,Person6_25
511,1686,968,590,0.33552,cloudSign,Person6,Person6_25
14,8,417,1853,0.25035,sign,Person6,Person6_25
699,1649,1183,401,0.37875,blueSunglasses,Person6,Person6_25
1224,983,1277,1112,0.3316,cloudSign,Person6,Person6_26
1506,1119,1291,575,0.25341,eyeball,Person6,Person6_26
525,840,1560,741,0.40881,metalKey,Person6,Person6_26
1022,885,538,681,0.37036,pinkCandle,Person6,Person6_26
1680,567,1533,1278,0.33018,pumpkinNotes,Person6,Person6_26
14,726,2030,1550,0.40389,yellowBag,Person6,Person6_26
632,870,1318,1006,0.31065,birdCall,Person6,Person6_27
552,696,914,1006,0.28315,cloudSign,Person6,Person6_27
1976,583,363,945,0.44075,pinkCandle,Person6,Person6_27
1627,167,1089,2049,0.50354,sign,Person6,Person6_27
471,159,1076,847,0.27214,hairClip,Person6,Person6_27
740,280,1076,832,0.25262,cloudSign,Person6,Person6_28
216,333,1613,779,0.35789,metalKey,Person6,Person6_28
820,378,377,704,0.3096,pinkCandle,Person6,Person6_28
1210,265,1896,1535,0.49454,pumpkinNotes,Person6,Person6_28
135,8,1788,1611,0.54684,sign,Person6,Person6_28
1560,1331,1183,945,0.33778,hairClip,Person6,Person6_28
2541,1467,982,492,0.27266,eyeball,Person6,Person6_29
2850,174,1197,2042,0.4276,sign,Person6,Person6_29
2809,1664,417,371,0.38029,lavenderDie,Person6,Person6_29
928,1134,1855,1142,0.41233,birdCall,Person6,Person6_3
1103,144,310,840,0.26077,pinkCandle,Person6,Person6_3
2379,734,1667,1543,0.35805,pumpkinNotes,Person6,Person6_3
363,38,1224,1044,0.47119,redWhistle,Person6,Person6_3
1210,8,767,1588,0.45919,sign,Person6,Person6_3
1197,1490,1344,719,0.36232,blueSunglasses,Person6,Person6_3
2527,552,1519,1361,0.4044,stickerBox,Person6,Person6_3
2554,923,1492,1203,0.29894,birdCall,Person6,Person6_30
713,681,1734,1051,0.3949,cloudSign,Person6,Person6_30
3213,1089,740,590,0.305,eyeball,Person6,Person6_30
820,326,1519,1157,0.38627,partyFavor,Person6,Person6_30
1143,8,901,1928,0.27915,sign,Person6,Person6_30
1089,1203,404,318,0.36356,lavenderDie,Person6,Person6_30
390,998,1828,1066,0.28039,birdCall,Person6,Person6_4
1035,91,1116,945,0.38627,cloudSign,Person6,Person6_4
753,1036,1062,696,0.40324,eyeball,Person6,Person6_4
1761,1036,216,696,0.27713,pinkCandle,Person6,Person6_4
1976,8,2070,1376,0.38974,pumpkinNotes,Person6,Person6_4
1237,1271,1277,522,0.34342,blueSunglasses,Person6,Person6_4
148,1142,1170,817,0.68471,hairClip,Person6,Person6_4
2742,1679,511,341,0.25612,lavenderDie,Person6,Person6_4
1734,8,2003,1490,0.31461,yellowBag,Person6,Person6_4
511,704,1586,1006,0.41075,birdCall,Person6,Person6_5
350,8,1277,741,0.31506,cloudSign,Person6,Person6_5
807,8,982,560,0.39417,eyeball,Person6,Person6_5
14,8,1439,726,0.25619,metalKey,Person6,Person6_5
377,726,1815,1308,0.25403,trophy,Person6,Person6_5
2070,484,1976,1437,0.36972,yellowBag,Person6,Person6_5
14,832,1963,1399,0.40902,yellowBag,Person6,Person6_6
1170,1014,847,416,0.31501,eyeball,Person6,Person6_7
1828,8,2218,1346,0.26526,yellowBag,Person6,Person6_7
552,877,1506,1308,0.33528,birdCall,Person6,Person6_8
390,870,1224,953,0.26182,cloudSign,Person6,Person6_8
1748,961,780,522,0.34548,eyeball,Person6,Person6_8
14,114,1506,885,0.25161,metalKey,Person6,Person6_8
1949,8,1573,1452,0.36949,sign,Person6,Person6_8
1479,106,1371,250,0.25054,blueSunglasses,Person6,Person6_8
2097,741,1949,1535,0.29197,yellowBag,Person6,Person6_8
1210,310,1344,1157,0.39309,cloudSign,Person6,Person6_9
189,1127,1062,507,0.28245,eyeball,Person6,Person6_9
1990,492,363,817,0.42695,pinkCandle,Person6,Person6_9
632,628,767,1649,0.5008,sign,Person6,Person6_9
2917,1535,1129,326,0.29475,blueSunglasses,Person6,Person6_9
3092,310,955,862,0.32177,hairClip,Person6,Person6_9
3360,1528,390,356,0.28361,lavenderDie,Person6,Person6_9
1492,1281,1291,1492,0.30644,birdCall,Person7,Person7_1
1479,1321,1318,1422,0.43995,cloudSign,Person7,Person7_1
1291,1533,1197,625,0.33147,eyeball,Person7,Person7_1
1627,1170,1640,1331,0.4164,metalKey,Person7,Person7_1
1963,1502,363,1089,0.47135,pinkCandle,Person7,Person7_1
1667,817,1586,2218,0.29959,sign,Person7,Person7_1
1465,11,1371,1361,0.30111,cloudSign,Person7,Person7_10
1103,837,914,736,0.27698,eyeball,Person7,Person7_10
14,716,1479,1331,0.85849,redWhistle,Person7,Person7_10
2460,11,1129,2097,0.45202,sign,Person7,Person7_10
1116,1210,2675,1825,0.27006,yellowBag,Person7,Person7_10
269,968,861,1260,0.25852,cloudSign,Person7,Person7_11
2084,898,1882,1875,0.33448,cupcakePaper,Person7,Person7_11
1680,1603,928,877,0.25366,eyeball,Person7,Person7_11
1922,1170,1654,1754,0.25625,metalKey,Person7,Person7_11
1344,363,1654,1613,0.51391,birdCall,Person7,Person7_12
1170,938,1976,1341,0.47202,cloudSign,Person7,Person7_12
1788,182,726,736,0.36177,eyeball,Person7,Person7_12
780,252,1600,1432,0.43702,metalKey,Person7,Person7_12
2500,857,457,1109,0.3613,pinkCandle,Person7,Person7_12
1156,464,1976,1825,0.303,pumpkinNotes,Person7,Person7_12
1318,1654,1103,1381,0.30175,sign,Person7,Person7_12
1076,847,1573,666,0.40226,blueSunglasses,Person7,Person7_12
1882,1079,1116,1109,0.31452,hairClip,Person7,Person7_12
1680,313,336,434,0.31108,lavenderDie,Person7,Person7_12
1680,716,982,1371,0.41454,stickerBox,Person7,Person7_12
2635,1190,1358,1271,0.37114,cloudSign,Person7,Person7_13
1264,41,1801,1865,0.27655,cupcakePaper,Person7,Person7_13
2151,11,1734,1351,0.25878,partyFavor,Person7,Person7_13
1963,11,968,1936,0.38128,sign,Person7,Person7_13
2527,1714,968,1119,0.26673,hairClip,Person7,Person7_13
2460,1190,1116,1271,0.2983,birdCall,Person7,Person7_14
14,394,2635,1936,0.4634,canadaPencil,Person7,Person7_14
2205,1392,1035,847,0.3325,cloudSign,Person7,Person7_14
2124,1392,1183,918,0.46067,eyeball,Person7,Person7_14
1922,1291,1613,1079,0.55239,metalKey,Person7,Person7_14
2514,1089,1022,1946,0.39274,sign,Person7,Person7_14
2500,1623,1076,414,0.43353,blueSunglasses,Person7,Person7_14
820,686,1465,1402,0.29424,cloudSign,Person7,Person7_15
1331,888,1076,2148,0.47527,sign,Person7,Person7_15
726,11,1129,2087,0.6425,sign,Person7,Person7_16
1976,1412,363,414,0.65381,lavenderDie,Person7,Person7_16
767,1331,1600,1704,0.30303,birdCall,Person7,Person7_17
2460,11,1116,1502,0.37483,cloudSign,Person7,Person7_17
1277,1926,1116,676,0.31658,eyeball,Person7,Person7_17
874,11,1990,1291,0.2887,metalKey,Person7,Person7_17
457,1392,511,1351,0.33394,pinkCandle,Person7,Person7_17
1237,1785,1183,1250,0.46812,redWhistle,Person7,Person7_17
148,585,1170,2450,0.61977,sign,Person7,Person7_17
2487,565,1076,353,0.28049,blueSunglasses,Person7,Person7_17
1936,1160,2111,1875,0.2911,yellowBag,Person7,Person7_17
1667,1815,1008,1220,0.25952,cloudSign,Person7,Person7_2
1291,1855,1143,847,0.35864,eyeball,Person7,Person7_2
1506,2097,189,938,0.26411,pinkCandle,Person7,Person7_2
834,2117,1479,918,0.44333,redWhistle,Person7,Person7_2
525,11,982,2783,0.4489,sign,Person7,Person7_2
686,192,1788,686,0.25253,blueSunglasses,Person7,Person7_2
619,1422,1358,1301,0.66699,hairClip,Person7,Person7_2
310,1492,780,696,0.26257,eyeball,Person7,Person7_3
820,1260,2111,1775,0.43138,sign,Person7,Person7_3
847,11,2608,1291,0.41321,silverStraw,Person7,Person7_3
1922,1603,444,494,0.71409,lavenderDie,Person7,Person7_3
1008,716,1116,1311,0.25658,cloudSign,Person7,Person7_4
1775,817,767,746,0.25179,eyeball,Person7,Person7_4
1385,525,1533,1321,0.46651,metalKey,Person7,Person7_4
914,716,1318,2319,0.63582,sign,Person7,Person7_4
1318,746,1694,867,0.46863,blueSunglasses,Person7,Person7_4
14,787,1277,2047,0.26185,yellowBag,Person7,Person7_4
1156,1835,1452,1200,0.38669,cupcakePaper,Person7,Person7_5
242,1291,914,676,0.3249,eyeball,Person7,Person7_5
3092,132,955,2510,0.28844,sign,Person7,Person7_5
767,1361,1640,948,0.60701,blueSunglasses,Person7,Person7_5
1627,31,377,454,0.34545,cloudSign,Person7,Person7_6
1869,494,1748,1825,0.25863,cupcakePaper,Person7,Person7_6
1949,11,417,2127,0.30106,sign,Person7,Person7_6
1156,1089,2057,1936,0.32101,cupcakePaper,Person7,Person7_7
511,686,3253,2349,0.35425,paperPlate,Person7,Person7_7
1250,525,1815,2188,0.36627,pumpkinNotes,Person7,Person7_7
1143,1109,1963,1926,0.41339,yellowBalloon,Person7,Person7_7
1237,2188,1277,575,0.28058,blueSunglasses,Person7,Person7_7
121,454,2379,1845,0.25797,birdCall,Person7,Person7_8
121,333,1210,847,0.4634,eyeball,Person7,Person7_8
820,273,1519,1392,0.2853,metalKey,Person7,Person7_8
471,877,1654,1906,0.44059,pumpkinNotes,Person7,Person7_8
81,333,2473,2702,0.48466,yellowBalloon,Person7,Person7_8
323,494,1949,968,0.61751,blueSunglasses,Person7,Person7_8
1358,605,1022,1190,0.2699,hairClip,Person7,Person7_8
1640,676,404,605,0.33343,lavenderDie,Person7,Person7_8
417,736,1801,2188,0.64344,yellowBag,Person7,Person7_8
2554,1049,1479,1533,0.45133,birdCall,Person7,Person7_9
1546,605,1224,1109,0.31538,cloudSign,Person7,Person7_9
686,1250,1788,1785,0.32465,cupcakePaper,Person7,Person7_9
2043,666,780,666,0.4596,eyeball,Person7,Person7_9
1694,444,1506,1492,0.42981,metalKey,Person7,Person7_9
1586,484,1210,1402,0.30381,pumpkinNotes,Person7,Person7_9
2635,1392,1371,1271,0.74119,redWhistle,Person7,Person7_9
1976,898,982,2137,0.40034,sign,Person7,Person7_9
2016,1129,1452,504,0.47317,blueSunglasses,Person7,Person7_9
1264,615,1264,1180,0.34428,hairClip,Person7,Person7_9
888,484,1976,1795,0.41391,birdCall,Person8,Person8_1
1129,1049,914,1109,0.31365,cloudSign,Person8,Person8_1
1250,746,1264,918,0.50581,eyeball,Person8,Person8_1
2043,857,216,1059,0.30198,pinkCandle,Person8,Person8_1
1156,777,1479,1260,0.26007,pumpkinNotes,Person8,Person8_1
1291,908,1170,2127,0.44244,sign,Person8,Person8_1
1385,736,955,1371,0.39729,stickerBox,Person8,Person8_1
431,1140,1170,1351,0.35598,cloudSign,Person8,Person8_2
1371,1271,1035,1150,0.30844,eyeball,Person8,Person8_2
256,1240,1506,1170,0.44808,metalKey,Person8,Person8_2
1909,1583,431,464,0.37172,lavenderDie,Person8,Person8_2
1358,988,2688,2047,0.29272,yellowBag,Person8,Person8_2
1721,192,847,1069,0.36335,cloudSign,Person8,Person8_3
1344,1240,1076,1795,0.52252,sign,Person8,Person8_3
14,1039,2702,1996,0.32228,yellowBag,Person8,Person8_3
1183,978,1398,1704,0.34216,birdCall,Person8,Person8_4
1707,1240,874,767,0.36217,eyeball,Person8,Person8_4
1654,11,2393,1019,0.29586,silverStraw,Person8,Person8_4
498,1855,995,394,0.30577,blueSunglasses,Person8,Person8_4
1560,928,1788,1805,0.3452,birdCall,Person8,Person8_5
1560,384,1734,2016,0.67239,pumpkinNotes,Person8,Person8_5
1748,767,1371,1714,0.34312,stickerBox,Person8,Person8_5
1600,555,1734,1684,0.27816,birdCall,Person8,Person8_6
3387,101,444,877,0.27507,pinkCandle,Person8,Person8_6
2406,888,1224,2148,0.37825,sign,Person8,Person8_6
81,706,1842,1815,0.65342,birdCall,Person8,Person8_7
672,1623,1210,1240,0.34822,cloudSign,Person8,Person8_7
457,2127,1129,716,0.25896,eyeball,Person8,Person8_7
1035,111,511,1260,0.35919,pinkCandle,Person8,Person8_7
605,11,820,1724,0.39155,sign,Person8,Person8_7
1371,1855,1586,1180,0.28354,metalKey,Person8,Person8_8
1613,1079,1680,1956,0.38416,sign,Person8,Person8_8
406,258,226,319,0.3309,eyeball,Person8,Person8_9
122,166,383,503,0.50478,metalKey,Person8,Person8_9
253,219,125,415,0.30106,pinkCandle,Person8,Person8_9
46,5,266,861,0.38831,sign,Person8,Person8_9
1106,692,2662,1798,0.43198,birdCall,Person9,Person9_1
1832,623,1106,1406,0.35588,cloudSign,Person9,Person9_1
1780,876,1279,1510,0.29248,cupcakePaper,Person9,Person9_1
2230,1095,1037,1003,0.29631,eyeball,Person9,Person9_1
934,369,2955,2443,0.55476,pumpkinNotes,Person9,Person9_1
1711,1602,1435,450,0.2865,blueSunglasses,Person9,Person9_1
3595,2869,484,415,0.26953,lavenderDie,Person9,Person9_1
1296,404,2247,2408,0.81436,stickerBox,Person9,Person9_1
1022,11,1103,837,0.25376,eyeball,Person9,Person9_10
1156,837,1492,1533,0.27595,pumpkinNotes,Person9,Person9_10
592,323,834,2541,0.3451,sign,Person9,Person9_10
1465,1079,1358,646,0.37861,blueSunglasses,Person9,Person9_10
2232,81,955,867,0.31064,cloudSign,Person9,Person9_11
1667,232,995,625,0.45028,eyeball,Person9,Person9_11
1990,293,1492,898,0.30572,metalKey,Person9,Person9_11
2809,363,404,797,0.47533,pinkCandle,Person9,Person9_11
1788,11,767,2420,0.30365,sign,Person9,Person9_11
336,978,2473,2057,0.32457,yellowBag,Person9,Person9_11
955,11,1855,1976,0.59004,pumpkinNotes,Person9,Person9_12
767,11,2218,1885,0.25382,yellowBag,Person9,Person9_12
1963,1230,1506,1805,0.29251,birdCall,Person9,Person9_13
2675,293,672,1271,0.28379,cloudSign,Person9,Person9_13
2554,373,1439,1603,0.32199,pumpkinNotes,Person9,Person9_13
2460,1029,1116,313,0.2603,blueSunglasses,Person9,Person9_13
1573,1281,1721,1754,0.25522,birdCall,Person9,Person9_14
2621,323,767,1230,0.28126,cloudSign,Person9,Person9_14
2500,847,1035,242,0.30125,blueSunglasses,Person9,Person9_14
2715,605,1197,1190,0.33884,hairClip,Person9,Person9_14
14,1875,1412,1160,0.35289,birdCall,Person9,Person9_15
552,2319,914,333,0.26091,blueSunglasses,Person9,Person9_15
780,2248,417,444,0.29967,lavenderDie,Person9,Person9_15
14,11,2729,2430,0.54058,yellowBag,Person9,Person9_15
901,615,1963,1936,0.27613,canadaPencil,Person9,Person9_16
619,1271,820,716,0.35816,eyeball,Person9,Person9_16
2003,666,1465,1906,0.27675,pumpkinNotes,Person9,Person9_16
874,898,1990,1019,0.54266,blueSunglasses,Person9,Person9_16
2016,988,1465,1311,0.36489,hairClip,Person9,Person9_16
